complex_id,name,lawd_cd,emd,band,zone,tier,price_now,n_leaders,consensus,consensus_gap,mispricing,mispricing_status,label,reason,leaders
822,e편한세상 영종국제도시 오션하임,28155,중산동,74,Z28155-중산동,6,403500000.0,2,THIN,0.011471522206307401,0.0036246577880850984,PROXY,NEUTRAL,,UPPER_GRADE:1064:74|BUYER_CHOICE:14:59
822,e편한세상 영종국제도시 오션하임,28155,중산동,84,Z28155-중산동,6,435000000.0,3,STRONG,0.05754637815536764,0.009302563850075697,PROXY,NEUTRAL,,GRADE:319:84|UPPER_GRADE:915:84|BUYER_CHOICE:14:59
245,e편한세상송도아파트,28185,송도동,74,Z28185-송도동,4,555000000.0,2,THIN,0.007614527810734684,0.0022329412441784192,PROXY,NEUTRAL,,LOCAL:246:74|GRADE:5991:74
245,e편한세상송도아파트,28185,송도동,84,Z28185-송도동,4,638000000.0,3,STRONG,0.0967582633687257,0.007998090402629526,PROXY,NEUTRAL,,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
945,"가좌두산위브트레지움1,2단지아파트",28275,가좌동,59,Z28237-산곡동,7,384750000.0,2,THIN,-0.004545372007172616,0.008582599026951892,PROXY,NEUTRAL,,GRADE:731:59|UPPER_GRADE:568:59
945,"가좌두산위브트레지움1,2단지아파트",28275,가좌동,84,Z28237-산곡동,7,513250000.0,3,WEAK,-0.009973071217947023,0.0,PROXY,NEUTRAL,,LOCAL:518:84|GRADE:697:84|UPPER_GRADE:566:84
954,가좌한신휴플러스아파트,28275,가좌동,59,Z28237-산곡동,7,340000000.0,3,WEAK,0.014584659171186348,0.003403087139943481,PROXY,NEUTRAL,,LOCAL:945:59|GRADE:731:59|UPPER_GRADE:568:59
954,가좌한신휴플러스아파트,28275,가좌동,84,Z28237-산곡동,7,417875000.0,4,WEAK,0.004952528353716984,0.0014238873096558433,PROXY,NEUTRAL,,LOCAL:518:84|GRADE:697:84|UPPER_GRADE:566:84|BUYER_CHOICE:945:84
333,간석 래미안자이아파트,28200,간석동,59,Z28177-주안동,6,463250000.0,1,THIN,0.021638826673005682,0.012983296003803409,VERIFIED,NEUTRAL,,GRADE:568:59
333,간석 래미안자이아파트,28200,간석동,84,Z28177-주안동,6,554250000.0,3,OK,0.07071395260978959,0.019856839543742667,VERIFIED,NEUTRAL,,LOCAL:319:84|GRADE:566:84|UPPER_GRADE:915:84
671,계산 현대 아파트,28245,계산동,74,Z28245-작전동,7,300000000.0,3,OK,0.032938593474468765,0.01476272333012077,PROXY,NEUTRAL,,GRADE:384:74|UPPER_GRADE:9222:74|BUYER_CHOICE:518:59
671,계산 현대 아파트,28245,계산동,84,Z28245-작전동,7,363750000.0,4,WEAK,0.05342023755262128,0.013715354595968364,PROXY,NEUTRAL,,LOCAL:697:84|GRADE:518:84|UPPER_GRADE:566:84|BUYER_CHOICE:568:59
100,관교한신휴플러스,28177,주안동,59,Z28177-주안동,6,288000000.0,3,OK,0.15558384336377665,0.025050607790285936,PROXY,FALSE_CHEAP,Follower 무반응(Persistent Cheapness),LOCAL:333:59|GRADE:568:59|BUYER_CHOICE:51:59
100,관교한신휴플러스,28177,주안동,84,Z28177-주안동,6,350000000.0,3,STRONG,0.1476670319606189,0.025682253848388032,PROXY,NEUTRAL,,LOCAL:319:84|GRADE:566:84|UPPER_GRADE:915:84
319,구월롯데캐슬골드아파트,28200,구월동,59,Z28177-주안동,6,450000000.0,2,THIN,0.0031002174985074894,0.004082869661821654,VERIFIED,NEUTRAL,,LOCAL:333:59|GRADE:568:59
319,구월롯데캐슬골드아파트,28200,구월동,74,Z28177-주안동,6,490000000.0,3,WEAK,-0.01783470685216638,0.0,PROXY,NEUTRAL,,GRADE:7648:74|UPPER_GRADE:7894:74|BUYER_CHOICE:333:84
319,구월롯데캐슬골드아파트,28200,구월동,84,Z28177-주안동,6,496500000.0,3,WEAK,0.024754083147735608,0.009901633259094244,VERIFIED,NEUTRAL,,LOCAL:333:84|GRADE:566:84|UPPER_GRADE:915:84
508,금호이수마운트밸리,28237,산곡동,59,Z28237-산곡동,7,431250000.0,3,WEAK,-0.00020862620469557373,0.0,VERIFIED,NEUTRAL,,LOCAL:945:59|GRADE:731:59|UPPER_GRADE:568:59
508,금호이수마운트밸리,28237,산곡동,84,Z28237-산곡동,7,554750000.0,3,WEAK,-0.050902407637573636,0.0,VERIFIED,NEUTRAL,,LOCAL:518:84|GRADE:697:84|UPPER_GRADE:566:84
443,논현주공1단지,28200,논현동,59,Z28200-논현동,6,241250000.0,2,THIN,0.06646598364330687,0.004459515023997204,PROXY,NEUTRAL,,GRADE:7688:59|BUYER_CHOICE:385:74
1066,당하 KCC스위첸 아파트,28290,당하동,74,Z28290-당하동,5,342500000.0,2,THIN,-0.01725152813549716,0.0,PROXY,NEUTRAL,,LOCAL:1064:74|BUYER_CHOICE:9253:84
1066,당하 KCC스위첸 아파트,28290,당하동,84,Z28290-당하동,5,352125000.0,2,THIN,-0.00015104822043359063,0.0,PROXY,NEUTRAL,,GRADE:9303:84|BUYER_CHOICE:9253:84
238,더샵송도마리나베이,28185,송도동,74,Z28185-송도동,4,604000000.0,2,THIN,0.042107868448945956,0.0,PROXY,NEUTRAL,,LOCAL:246:74|GRADE:5991:74
238,더샵송도마리나베이,28185,송도동,84,Z28185-송도동,4,657500000.0,3,OK,0.047558568366731314,0.0021231333883118026,PROXY,NEUTRAL,,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
69,더샵인천스카이타워1단지아파트,28177,도화동,84,Z28177-주안동,6,550000000.0,3,WEAK,-0.008001962609404707,0.0,PROXY,NEUTRAL,,LOCAL:319:84|GRADE:566:84|UPPER_GRADE:915:84
694,도두리마을 대동아파트,28245,작전동,59,Z28245-작전동,7,283000000.0,4,OK,0.07246480958113621,0.025442667322496032,PROXY,NEUTRAL,,LOCAL:731:59|GRADE:945:59|UPPER_GRADE:568:59|BUYER_CHOICE:671:84
695,도두리마을 동남롯데아파트,28245,작전동,59,Z28245-작전동,7,276500000.0,4,OK,0.04410214413050783,0.01440647820057613,PROXY,NEUTRAL,,LOCAL:731:59|GRADE:945:59|UPPER_GRADE:568:59|BUYER_CHOICE:671:84
775,동부아파트,28125,송현동,59,Z28125-송림동,8,161500000.0,2,THIN,0.04885415048658984,0.000642622622830936,PROXY,NEUTRAL,,LOCAL:786:59|UPPER_GRADE:14:59
775,동부아파트,28125,송현동,74,Z28125-송림동,8,210000000.0,2,THIN,0.05674978715577019,0.019443939009093858,PROXY,NEUTRAL,,UPPER_GRADE:195:74|BUYER_CHOICE:786:59
775,동부아파트,28125,송현동,84,Z28125-송림동,8,230000000.0,4,OK,0.1436348609958567,0.011867044414803745,PROXY,FALSE_CHEAP,Follower 무반응(Persistent Cheapness),LOCAL:790:84|GRADE:6252:84|UPPER_GRADE:14:84|BUYER_CHOICE:137:59
496,동암 신동아 아파트,28237,십정동,59,Z28177-주안동,6,263000000.0,3,STRONG,0.16632874905342357,0.046572049734958605,PROXY,LAG_CANDIDATE,합의 STRONG · Leader 이동 확인 · 후행 움직임 거래량↑,LOCAL:333:59|GRADE:568:59|BUYER_CHOICE:384:74
496,동암 신동아 아파트,28237,십정동,84,Z28177-주안동,6,355000000.0,3,DISTORTED,0.10015251652262322,0.012018301982714788,PROXY,NEUTRAL,,LOCAL:319:84|GRADE:566:84|UPPER_GRADE:915:84
203,동춘 무지개마을아파트,28185,동춘동,59,Z28185-동춘동,7,326500000.0,3,OK,0.03248389532473136,0.007572193808278365,PROXY,NEUTRAL,,GRADE:14:59|UPPER_GRADE:333:59|BUYER_CHOICE:137:84
203,동춘 무지개마을아파트,28185,동춘동,84,Z28185-동춘동,7,414000000.0,3,WEAK,-0.003651211112741925,0.0,PROXY,NEUTRAL,,LOCAL:208:84|GRADE:14:84|UPPER_GRADE:319:84
206,동춘풍림2차아파트,28185,동춘동,84,Z28185-동춘동,7,448500000.0,3,WEAK,-0.03898955311917836,0.0,PROXY,NEUTRAL,,LOCAL:208:84|GRADE:14:84|UPPER_GRADE:319:84
474,래미안부평아파트,28237,부평동,59,Z28237-부평동,6,530000000.0,4,DISTORTED,0.05521250032986688,0.005243670580429449,PROXY,NEUTRAL,,LOCAL:568:59|GRADE:333:59|UPPER_GRADE:5577:59|BUYER_CHOICE:482:84
474,래미안부평아파트,28237,부평동,84,Z28237-부평동,6,620000000.0,4,OK,0.04439096379638628,0.020377981132268266,PROXY,NEUTRAL,,LOCAL:566:84|GRADE:319:84|UPPER_GRADE:915:84|BUYER_CHOICE:5826:84
253,롯데캐슬캠퍼스타운아파트,28185,송도동,59,Z28185-송도동,4,630000000.0,4,OK,0.0443070683110051,0.014588128929421714,PROXY,NEUTRAL,,LOCAL:246:59|GRADE:5826:59|UPPER_GRADE:2970:59|BUYER_CHOICE:252:74
253,롯데캐슬캠퍼스타운아파트,28185,송도동,84,Z28185-송도동,4,782500000.0,3,OK,0.027433748005413754,0.01786254797699911,PROXY,NEUTRAL,,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
929,루원e편한세상하늘채,28275,신현동,59,Z28275-가정동,5,477500000.0,3,WEAK,-0.005263157894736842,0.0,VERIFIED,NEUTRAL,,GRADE:5577:59|UPPER_GRADE:5826:59|BUYER_CHOICE:915:84
929,루원e편한세상하늘채,28275,신현동,84,Z28275-가정동,5,555000000.0,2,THIN,-0.013721352599909514,0.0,VERIFIED,NEUTRAL,,LOCAL:915:84|UPPER_GRADE:966:84
928,루원시티대성베르힐,28275,신현동,74,Z28275-가정동,5,565750000.0,2,THIN,-0.003691802381978763,0.0005288673424415743,PROXY,NEUTRAL,,GRADE:1064:74|BUYER_CHOICE:915:84
928,루원시티대성베르힐,28275,신현동,84,Z28275-가정동,5,582250000.0,2,THIN,0.010770507959848102,0.001349652826278576,PROXY,NEUTRAL,,LOCAL:915:84|UPPER_GRADE:966:84
915,루원시티프라디움아파트,28275,가정동,84,Z28275-가정동,5,640000000.0,1,THIN,0.009164311525402308,0.0013078618085689768,PROXY,NEUTRAL,,UPPER_GRADE:966:84
1026,마전동아,28290,마전동,59,Z28290-마전동,7,240000000.0,3,OK,0.004963951195391559,0.0015950983768285255,PROXY,NEUTRAL,,GRADE:731:59|UPPER_GRADE:9235:59|BUYER_CHOICE:1028:84
1026,마전동아,28290,마전동,84,Z28290-마전동,7,274500000.0,4,OK,0.017906818696669973,0.006128406367425021,PROXY,NEUTRAL,,LOCAL:1131:84|GRADE:697:84|UPPER_GRADE:9235:84|BUYER_CHOICE:1028:84
1028,마전영남탑스빌,28290,마전동,84,Z28290-마전동,7,323000000.0,4,WEAK,-0.0189748688400046,0.0,PROXY,NEUTRAL,,LOCAL:1131:84|GRADE:697:84|UPPER_GRADE:9235:84|BUYER_CHOICE:9253:84
765,만석 비치타운주공 아파트,28125,만석동,59,Z28125-만석동,7,184000000.0,3,WEAK,0.012556592548819034,0.0,PROXY,NEUTRAL,,GRADE:14:59|UPPER_GRADE:831:59|BUYER_CHOICE:786:59
765,만석 비치타운주공 아파트,28125,만석동,84,Z28125-만석동,7,287500000.0,3,WEAK,-0.0008629995983128235,0.0,PROXY,NEUTRAL,,GRADE:14:84|UPPER_GRADE:319:84|BUYER_CHOICE:786:84
385,만수 주공4단지 아파트,28200,만수동,59,Z28200-만수동,7,233750000.0,3,WEAK,0.024181813614633063,0.0,PROXY,NEUTRAL,,LOCAL:384:59|GRADE:945:59|UPPER_GRADE:333:59
385,만수 주공4단지 아파트,28200,만수동,74,Z28200-만수동,7,320750000.0,3,WEAK,-0.028061893522160947,0.0,PROXY,NEUTRAL,,LOCAL:384:74|GRADE:195:74|BUYER_CHOICE:482:59
384,만수주공2단지아파트,28200,만수동,59,Z28200-만수동,7,242375000.0,3,OK,0.04078073824038477,0.0171279100609616,PROXY,NEUTRAL,,LOCAL:385:59|GRADE:945:59|UPPER_GRADE:333:59
384,만수주공2단지아파트,28200,만수동,74,Z28200-만수동,7,328500000.0,3,WEAK,0.027295918367346978,0.015597667638483987,PROXY,NEUTRAL,,LOCAL:385:74|GRADE:195:74|BUYER_CHOICE:482:59
384,만수주공2단지아파트,28200,만수동,84,Z28200-만수동,7,295500000.0,3,OK,0.06996882212359329,0.015503589599778596,PROXY,NEUTRAL,,GRADE:208:84|UPPER_GRADE:319:84|BUYER_CHOICE:482:59
251,베르디움더퍼스트아파트,28185,송도동,74,Z28185-송도동,4,650000000.0,3,OK,0.036013127410665036,0.02083205535419091,PROXY,NEUTRAL,,LOCAL:246:74|GRADE:5991:74|BUYER_CHOICE:285:84
251,베르디움더퍼스트아파트,28185,송도동,84,Z28185-송도동,4,716500000.0,3,OK,0.04570611142530509,0.019196566798628134,PROXY,NEUTRAL,,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
732,병방 학마을 한진 아파트,28245,병방동,59,Z28245-작전동,7,272500000.0,3,OK,0.010188715173993347,0.004488230921295809,PROXY,NEUTRAL,,LOCAL:731:59|GRADE:945:59|UPPER_GRADE:568:59
603,부개 뉴서울 아파트,28237,부개동,74,Z28237-부평동,6,265000000.0,2,THIN,0.0035791693346057768,0.0014087985183119985,PROXY,NEUTRAL,,UPPER_GRADE:1064:74|BUYER_CHOICE:697:84
603,부개 뉴서울 아파트,28237,부개동,84,Z28237-부평동,6,278500000.0,4,DISTORTED,0.12062240876133136,0.00882942909479408,PROXY,FALSE_CHEAP,Follower 무반응(Persistent Cheapness),LOCAL:566:84|GRADE:319:84|UPPER_GRADE:915:84|BUYER_CHOICE:482:59
611,부개 주공1단지 아파트,28237,부개동,59,Z28237-부평동,6,348500000.0,3,OK,0.08191088341334832,0.017385714256777533,PROXY,NEUTRAL,,LOCAL:568:59|GRADE:333:59|UPPER_GRADE:5577:59
610,부개 주공6단지 아파트,28237,부개동,84,Z28237-부평동,6,483750000.0,4,WEAK,0.004033300037891879,0.0012817787619014258,PROXY,NEUTRAL,,LOCAL:566:84|GRADE:319:84|UPPER_GRADE:915:84|BUYER_CHOICE:600:84
600,부개역푸르지오,28237,부개동,59,Z28237-부평동,6,525000000.0,4,DISTORTED,0.08176425653699201,0.04748598975199796,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 DISTORTED / Leader 확인 / 후행 움직임,LOCAL:568:59|GRADE:333:59|UPPER_GRADE:5577:59|BUYER_CHOICE:482:84
600,부개역푸르지오,28237,부개동,84,Z28237-부평동,6,620000000.0,4,OK,0.033135154369914724,0.012842951229776266,PROXY,NEUTRAL,,LOCAL:566:84|GRADE:319:84|UPPER_GRADE:915:84|BUYER_CHOICE:5826:84
607,부개주공3단지아파트,28237,부개동,59,Z28237-부평동,6,292500000.0,4,OK,0.18998113030030034,0.05767110745915881,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 Gap 축소/Median↑/P25↑/거래량↑,LOCAL:568:59|GRADE:333:59|UPPER_GRADE:5577:59|BUYER_CHOICE:482:59
482,부평 동아1단지 아파트,28237,부평동,59,Z28237-부평동,6,368750000.0,4,DISTORTED,-0.09235925613502749,0.0,PROXY,NEUTRAL,,LOCAL:568:59|GRADE:333:59|UPPER_GRADE:5577:59|BUYER_CHOICE:508:59
482,부평 동아1단지 아파트,28237,부평동,74,Z28237-부평동,6,523750000.0,2,THIN,-0.22462826897335142,0.0,PROXY,NEUTRAL,,UPPER_GRADE:1064:74|BUYER_CHOICE:600:84
482,부평 동아1단지 아파트,28237,부평동,84,Z28237-부평동,6,599750000.0,3,WEAK,-0.12304780334836712,0.0,PROXY,NEUTRAL,,LOCAL:566:84|GRADE:319:84|UPPER_GRADE:915:84
483,부평 동아아파트2단지,28237,부평동,59,Z28237-부평동,6,361000000.0,4,OK,0.021127252762885046,0.008816794382271283,PROXY,NEUTRAL,,LOCAL:568:59|GRADE:333:59|UPPER_GRADE:5577:59|BUYER_CHOICE:508:59
483,부평 동아아파트2단지,28237,부평동,84,Z28237-부평동,6,547000000.0,3,WEAK,0.025767867196003075,0.012175317250111452,PROXY,NEUTRAL,,LOCAL:566:84|GRADE:319:84|UPPER_GRADE:915:84
519,부평현대1단지,28237,산곡동,74,Z28237-산곡동,7,320000000.0,2,THIN,0.040020155936766624,0.07091190018543941,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 THIN / Leader 확인 / 후행 움직임,GRADE:384:74|BUYER_CHOICE:482:59
519,부평현대1단지,28237,산곡동,84,Z28237-산곡동,7,380750000.0,4,WEAK,-0.0820475684237292,0.0,PROXY,NEUTRAL,,LOCAL:518:84|GRADE:697:84|UPPER_GRADE:566:84|BUYER_CHOICE:508:59
1131,불로월드,28290,불로동,59,Z28290-마전동,7,199000000.0,2,THIN,0.019043583777174855,0.005960814575577716,PROXY,NEUTRAL,,GRADE:731:59|UPPER_GRADE:9235:59
1131,불로월드,28290,불로동,84,Z28290-마전동,7,245000000.0,4,OK,0.023790500204722027,0.008204218077397213,PROXY,NEUTRAL,,LOCAL:1028:84|GRADE:697:84|UPPER_GRADE:9235:84|BUYER_CHOICE:1064:59
518,산곡 한화2차 아파트,28237,산곡동,59,Z28237-산곡동,7,350500000.0,4,WEAK,0.03270552621537454,0.011154148630037674,PROXY,NEUTRAL,,LOCAL:945:59|GRADE:731:59|UPPER_GRADE:568:59|BUYER_CHOICE:508:59
518,산곡 한화2차 아파트,28237,산곡동,84,Z28237-산곡동,7,449000000.0,3,WEAK,0.048436130925568005,0.01011014280256656,VERIFIED,NEUTRAL,,LOCAL:508:84|GRADE:697:84|UPPER_GRADE:566:84
568,삼산타운1단지아파트,28237,삼산동,59,Z28237-부평동,6,426250000.0,3,DISTORTED,0.07873755345536916,0.01612403335735515,VERIFIED,NEUTRAL,,LOCAL:482:59|GRADE:333:59|UPPER_GRADE:5577:59
567,삼산타운2단지아파트,28237,삼산동,84,Z28237-부평동,6,540000000.0,3,OK,0.03478329655351479,0.00667839293827484,PROXY,NEUTRAL,,LOCAL:566:84|GRADE:319:84|UPPER_GRADE:915:84
566,삼산타운7단지,28237,삼산동,84,Z28237-부평동,6,662500000.0,3,WEAK,-0.043147900544063957,0.0,PROXY,NEUTRAL,,LOCAL:600:84|GRADE:319:84|UPPER_GRADE:915:84
395,서창센트럴푸르지오아파트,28200,서창동,74,Z28200-논현동,6,469750000.0,2,THIN,0.005016628534038067,0.002242264558933445,PROXY,NEUTRAL,,GRADE:7648:74|UPPER_GRADE:7894:74
395,서창센트럴푸르지오아파트,28200,서창동,84,Z28200-논현동,6,531250000.0,2,THIN,0.005184226706297551,0.0010957082617106726,PROXY,NEUTRAL,,GRADE:7646:84|UPPER_GRADE:7891:84
241,송도 SK VIEW 아파트,28185,송도동,84,Z28185-송도동,4,717500000.0,3,OK,0.052951833433442,0.008967018942315495,PROXY,NEUTRAL,,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
239,송도 오션파크 베르디움,28185,송도동,74,Z28185-송도동,4,590500000.0,2,THIN,0.026695086390623204,0.0022685884893551157,PROXY,NEUTRAL,,LOCAL:246:74|GRADE:5991:74
239,송도 오션파크 베르디움,28185,송도동,84,Z28185-송도동,4,620000000.0,3,STRONG,0.06853222096355042,0.0,PROXY,NEUTRAL,,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
195,송도 파크레인 동일하이빌아파트,28185,동춘동,74,Z28185-동춘동,7,475750000.0,2,THIN,-0.005268838772422627,0.0001550671811740852,PROXY,NEUTRAL,,LOCAL:196:74|GRADE:384:74
195,송도 파크레인 동일하이빌아파트,28185,동춘동,84,Z28185-동춘동,7,500000000.0,4,OK,0.01586732474257837,0.00022806231327357967,PROXY,NEUTRAL,,LOCAL:208:84|GRADE:14:84|UPPER_GRADE:319:84|BUYER_CHOICE:252:59
263,송도 풍림아이원1단지아파트,28185,송도동,84,Z28185-송도동,4,578500000.0,3,OK,0.028360829273824283,0.017867322442509298,PROXY,NEUTRAL,,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
284,송도글로벌캠퍼스푸르지오,28185,송도동,84,Z28185-송도동,4,740000000.0,3,OK,0.04821659894744959,0.03375161926321471,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 Median↑/P25↑/거래량↑ · 빠른추종 계급,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
247,송도글로벌파크베르디움,28185,송도동,74,Z28185-송도동,4,860000000.0,2,THIN,-0.04050841343214233,0.0,PROXY,NEUTRAL,,LOCAL:246:74|GRADE:5991:74
247,송도글로벌파크베르디움,28185,송도동,84,Z28185-송도동,4,937500000.0,3,OK,0.008011298610998563,0.007056752381498084,PROXY,NEUTRAL,,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
285,송도더샵그린스퀘어,28185,송도동,84,Z28185-송도동,4,782000000.0,3,OK,0.008454911172331847,0.0035980156324230588,VERIFIED,NEUTRAL,,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
246,송도더샵센트럴시티아파트,28185,송도동,59,Z28185-송도동,4,675000000.0,4,DISTORTED,-0.016186995315761874,0.0,PROXY,NEUTRAL,,LOCAL:252:59|GRADE:5826:59|UPPER_GRADE:2970:59|BUYER_CHOICE:285:84
246,송도더샵센트럴시티아파트,28185,송도동,74,Z28185-송도동,4,751500000.0,2,THIN,-0.009523503359941666,0.0,PROXY,NEUTRAL,,LOCAL:252:74|GRADE:5991:74
246,송도더샵센트럴시티아파트,28185,송도동,84,Z28185-송도동,4,866250000.0,3,WEAK,-0.008527635246301325,0.0,PROXY,NEUTRAL,,LOCAL:285:84|GRADE:966:84|UPPER_GRADE:3006:84
294,송도더샵퍼스트월드,28185,송도동,84,Z28185-송도동,4,790000000.0,3,OK,0.03477912230702599,0.029425895767898638,PROXY,NEUTRAL,,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
237,송도랜드마크시티센트럴더샵아파트,28185,송도동,84,Z28185-송도동,4,632000000.0,3,STRONG,0.08184306671919699,0.0,PROXY,NEUTRAL,,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
252,송도에듀포레 푸르지오아파트,28185,송도동,59,Z28185-송도동,4,599000000.0,3,OK,0.06596034832640231,0.05936431349376208,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 P25↑ · 빠른추종 계급,LOCAL:246:59|GRADE:5826:59|UPPER_GRADE:2970:59
252,송도에듀포레 푸르지오아파트,28185,송도동,74,Z28185-송도동,4,693125000.0,2,THIN,0.00397279409050158,0.003955649850461795,PROXY,NEUTRAL,,LOCAL:246:74|GRADE:5991:74
252,송도에듀포레 푸르지오아파트,28185,송도동,84,Z28185-송도동,4,787250000.0,3,OK,0.04635449339050021,0.03208566470444189,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 거래량↑ · 빠른추종 계급,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84
283,송도캐슬&해모로,28185,송도동,84,Z28185-송도동,4,620375000.0,4,OK,0.04584377154355032,0.02668712002308431,PROXY,NEUTRAL,,LOCAL:246:84|GRADE:966:84|UPPER_GRADE:3006:84|BUYER_CHOICE:252:74
193,송도파크자이,28185,동춘동,74,Z28185-동춘동,7,490000000.0,3,OK,0.01849770056208468,0.0,PROXY,NEUTRAL,,LOCAL:195:74|GRADE:384:74|BUYER_CHOICE:252:59
193,송도파크자이,28185,동춘동,84,Z28185-동춘동,7,525000000.0,4,STRONG,0.06147575065349425,0.0,PROXY,NEUTRAL,,LOCAL:208:84|GRADE:14:84|UPPER_GRADE:319:84|BUYER_CHOICE:252:59
786,송림 풍림아이원아파트,28125,송림동,59,Z28125-송림동,8,243875000.0,2,THIN,0.02185300973359515,0.0,PROXY,NEUTRAL,,LOCAL:790:59|UPPER_GRADE:14:59
786,송림 풍림아이원아파트,28125,송림동,84,Z28125-송림동,8,324500000.0,4,WEAK,-0.023441510464430083,0.0,PROXY,NEUTRAL,,LOCAL:790:84|GRADE:6252:84|UPPER_GRADE:14:84|BUYER_CHOICE:945:59
790,송림휴먼시아1단지,28125,송림동,59,Z28125-송림동,8,235875000.0,3,OK,0.0698001780670728,0.005154833618505016,PROXY,NEUTRAL,,LOCAL:786:59|UPPER_GRADE:14:59|BUYER_CHOICE:137:59
790,송림휴먼시아1단지,28125,송림동,84,Z28125-송림동,8,316000000.0,4,WEAK,0.016220713239452268,0.0006064347943421771,PROXY,NEUTRAL,,LOCAL:786:84|GRADE:6252:84|UPPER_GRADE:14:84|BUYER_CHOICE:945:59
804,신흥아이파크 아파트,28125,신흥동3가,59,Z28177-학익동,7,210000000.0,4,OK,0.03455897403136283,0.004635040825853969,PROXY,NEUTRAL,,LOCAL:14:59|GRADE:945:59|UPPER_GRADE:333:59|BUYER_CHOICE:786:59
804,신흥아이파크 아파트,28125,신흥동3가,84,Z28177-학익동,7,270000000.0,4,DISTORTED,0.09029630820610245,0.028124793045494836,PROXY,NEUTRAL,,LOCAL:14:84|GRADE:208:84|UPPER_GRADE:319:84|BUYER_CHOICE:51:59
208,연수1차 현대 아파트,28185,동춘동,84,Z28185-동춘동,7,501000000.0,4,WEAK,-0.055610445765142014,0.0,PROXY,NEUTRAL,,LOCAL:195:84|GRADE:14:84|UPPER_GRADE:319:84|BUYER_CHOICE:252:59
207,연수2차 한양 아파트,28185,동춘동,84,Z28185-동춘동,7,425000000.0,3,WEAK,-0.03109128673275218,0.0,PROXY,NEUTRAL,,LOCAL:208:84|GRADE:14:84|UPPER_GRADE:319:84
170,연수2차우성아파트,28185,연수동,59,Z28185-동춘동,7,362500000.0,3,WEAK,0.03344199711162268,0.0,PROXY,NEUTRAL,,GRADE:14:59|UPPER_GRADE:333:59|BUYER_CHOICE:196:74
170,연수2차우성아파트,28185,연수동,84,Z28185-동춘동,7,439250000.0,3,WEAK,0.0026232032216809897,0.0005036550185627501,PROXY,NEUTRAL,,LOCAL:208:84|GRADE:14:84|UPPER_GRADE:319:84
196,연수서해그랑블1단지아파트,28185,동춘동,74,Z28185-동춘동,7,454000000.0,2,THIN,-0.006110406557523295,0.0,PROXY,NEUTRAL,,LOCAL:195:74|GRADE:384:74
196,연수서해그랑블1단지아파트,28185,동춘동,84,Z28185-동춘동,7,528250000.0,4,OK,0.010711753035380533,0.00012496806498717473,PROXY,NEUTRAL,,LOCAL:208:84|GRADE:14:84|UPPER_GRADE:319:84|BUYER_CHOICE:252:59
839,영종센트럴푸르지오자이 아파트,28155,운남동,74,Z28155-운남동,6,394750000.0,2,THIN,0.0036470498103327465,,NOT_CALCULATED,NEUTRAL,,UPPER_GRADE:1064:74|BUYER_CHOICE:14:59
839,영종센트럴푸르지오자이 아파트,28155,운남동,84,Z28155-운남동,6,429500000.0,3,OK,0.02814780458938414,0.0024387257896242424,PROXY,NEUTRAL,,GRADE:319:84|UPPER_GRADE:915:84|BUYER_CHOICE:14:59
831,영종신명스카이뷰주얼리,28155,중산동,59,Z28155-중산동,6,250000000.0,2,THIN,0.04791610009953977,0.020441799932956053,PROXY,NEUTRAL,,LOCAL:827:59|GRADE:333:59
841,영종자이아파트,28155,운남동,84,Z28155-운남동,6,330000000.0,2,THIN,0.012591964920024575,0.00017137664256153438,PROXY,NEUTRAL,,GRADE:319:84|UPPER_GRADE:915:84
828,영종한양수자인아파트,28155,중산동,59,Z28155-중산동,6,286750000.0,3,WEAK,0.021222599020324986,0.014855819314227489,PROXY,NEUTRAL,,LOCAL:831:59|GRADE:333:59|BUYER_CHOICE:786:84
829,영종힐스테이트,28155,중산동,84,Z28155-중산동,6,375000000.0,3,STRONG,0.11135614732128775,0.001937922403003757,PROXY,NEUTRAL,,GRADE:319:84|UPPER_GRADE:915:84|BUYER_CHOICE:14:59
